firstName,lastName,Team,Position,college,age,overallRating,birthdate,height,weight,handedness,jerseyNum,yearsPro,Archetype,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff
Darnell,Mooney,Atlanta Falcons,WR,Tulane,27,81,10/29/97,70,173,1,1,5,Deep Threat - WR,92,0,83,0,88,0,91,0,58,0,86,0,84,0,28,0,23,0,76,0,75,0,83,0,87,0,86,0,80,0,10,0,27,0,46,0,88,0,84,0,15,0,17,0,60,0,30,0,20,0,82,0,81,0,26,0,15,0,13,0,10,0,27,0,10,0,24,0,34,0,84,0,58,0,28,0,37,0,Short Stride Default,0,81,0,88,0,92,0,76,0,37,0,30,0,10,0,10,0,10,0,10,0,23,0,20,0,80,0,35,0,28,0
Ed,Oliver,Buffalo Bills,DT,Houston,27,81,12/12/97,73,287,1,91,6,Power Rusher - DT,85,0,84,0,86,0,85,0,89,0,84,0,31,0,80,0,12,0,20,0,32,0,24,0,31,0,70,0,4,0,74,0,81,0,90,0,92,0,39,0,12,0,15,0,10,0,30,0,19,0,8,0,81,0,45,0,45,0,45,0,6,0,83,0,81,0,16,0,81,0,20,0,45,0,45,0,45,0,Long Stride Default,0,15,0,20,0,82,0,29,0,30,0,84,0,6,0,6,0,6,0,6,0,25,0,14,0,89,0,31,0,32,0
Grant,Delpit,Cleveland Browns,SS,LSU,26,81,9/20/98,75,208,1,9,5,Zone - S,91,0,86,0,89,0,94,0,60,0,83,0,60,0,53,0,15,0,37,0,69,0,60,0,75,0,83,0,10,0,51,0,85,0,53,0,86,0,65,0,11,0,14,0,55,0,20,0,71,0,15,0,81,0,35,0,35,0,35,0,6,0,84,0,42,0,73,0,76,0,20,0,35,0,35,0,35,0,Long Stride Loose,0,20,0,70,0,89,0,56,0,43,0,70,0,6,0,6,0,6,0,6,0,23,0,18,0,93,0,38,0,82,0
Greg,Newsome II,Cleveland Browns,CB,Northwestern,25,81,5/18/00,72,192,1,0,4,Manto Man - CB,92,0,91,0,90,0,95,0,60,0,83,0,60,0,49,0,15,0,53,0,61,0,55,0,70,0,89,0,26,0,40,0,64,0,49,0,87,0,75,0,12,0,19,0,40,0,19,0,81,0,32,0,81,0,35,0,35,0,35,0,6,0,81,0,28,0,82,0,73,0,38,0,35,0,35,0,35,0,Short Stride Loose,0,39,0,60,0,92,0,66,0,44,0,45,0,6,0,6,0,6,0,6,0,22,0,13,0,82,0,32,0,77,0
Jake,Ferguson,Dallas Cowboys,TE,Wisconsin,26,81,1/18/99,77,255,1,87,3,Vertical Threat - TE,86,0,81,0,93,0,85,0,69,0,80,0,82,0,36,0,21,0,73,0,72,0,80,0,91,0,73,0,62,0,24,0,35,0,65,0,92,0,75,0,19,0,21,0,10,0,61,0,14,0,70,0,81,0,63,0,63,0,57,0,20,0,36,0,31,0,12,0,40,0,72,0,66,0,65,0,60,0,Default,0,74,0,82,0,81,0,62,0,72,0,37,0,14,0,20,0,25,0,14,0,30,0,10,0,84,0,74,0,21,0
Jalen,Thompson,Arizona Cardinals,FS,Wash. St.,27,81,7/18/98,71,190,1,34,6,Zone - S,93,0,83,0,81,0,95,0,60,0,85,0,51,0,58,0,10,0,44,0,58,0,50,0,78,0,84,0,10,0,53,0,70,0,58,0,89,0,70,0,21,0,21,0,60,0,14,0,65,0,10,0,81,0,35,0,35,0,35,0,6,0,83,0,50,0,68,0,83,0,15,0,35,0,35,0,35,0,Default Stride Loose,0,20,0,69,0,90,0,64,0,45,0,82,0,6,0,6,0,6,0,6,0,22,0,16,0,85,0,37,0,75,0
Javon,Hargrave,Minnesota Vikings,DT,S.C. State,32,81,2/7/93,74,305,1,98,9,Speed Rusher - DT,78,0,67,0,83,0,84,0,87,0,85,0,18,0,80,0,12,0,10,0,30,0,14,0,28,0,53,0,3,0,86,0,80,0,81,0,91,0,16,0,17,0,17,0,9,0,32,0,18,0,5,0,81,0,44,0,45,0,44,0,6,0,82,0,74,0,13,0,82,0,15,0,45,0,45,0,46,0,Default Stride Awkward,0,13,0,16,0,75,0,17,0,25,0,88,0,6,0,6,0,6,0,6,0,23,0,11,0,88,0,29,0,26,0
Jayden,Reed,Green Bay Packers,WR,Michigan St.,25,81,4/28/00,71,187,1,11,2,,94,0,89,0,83,0,88,0,58,0,80,0,89,0,26,0,28,0,75,0,72,0,84,0,81,0,91,0,82,0,25,0,18,0,41,0,86,0,86,0,14,0,19,0,82,0,21,0,29,0,82,0,81,0,22,0,18,0,13,0,26,0,30,0,14,0,26,0,49,0,73,0,49,0,29,0,20,0,Short Stride Default,0,82,0,83,0,94,0,78,0,48,0,31,0,31,0,35,0,39,0,39,0,52,0,32,0,86,0,36,0,35,0
Jonnu,Smith,Pittsburgh Steelers,TE,FIU,30,81,8/22/95,75,248,1,81,8,Vertical Threat - TE,84,0,78,0,88,0,85,0,78,0,87,0,79,0,30,0,13,0,75,0,72,0,83,0,87,0,77,0,67,0,25,0,37,0,68,0,89,0,79,0,26,0,26,0,20,0,54,0,15,0,68,0,81,0,62,0,59,0,61,0,6,0,15,0,25,0,10,0,41,0,73,0,57,0,57,0,54,0,Default,0,73,0,83,0,89,0,75,0,77,0,29,0,6,0,6,0,6,0,6,0,35,0,10,0,80,0,69,0,20,0
Josh,Harris,Los Angeles Chargers,LS,Auburn,36,81,4/27/89,73,224,1,47,13,Accurate - LS,75,0,74,0,76,0,75,0,68,0,71,0,55,0,42,0,15,0,25,0,71,0,62,0,55,0,70,0,38,0,10,0,55,0,71,0,95,0,40,0,13,0,23,0,10,0,55,0,22,0,43,0,81,0,56,0,40,0,51,0,10,0,40,0,10,0,15,0,38,0,23,0,56,0,50,0,55,0,Default,0,48,0,56,0,77,0,45,0,55,0,56,0,10,0,10,0,10,0,10,0,25,0,10,0,85,0,53,0,21,0
Kaleb,McGary,Atlanta Falcons,RT,Washington,30,81,2/22/95,78,306,1,76,6,Power - OT,74,0,61,0,81,0,87,0,87,0,94,0,30,0,38,0,12,0,35,0,46,0,47,0,52,0,51,0,23,0,34,0,35,0,83,0,90,0,33,0,15,0,20,0,10,0,91,0,15,0,29,0,81,0,74,0,70,0,78,0,6,0,53,0,48,0,10,0,27,0,46,0,90,0,95,0,85,0,Default Stride Awkward,0,36,0,41,0,73,0,31,0,36,0,34,0,6,0,6,0,6,0,6,0,30,0,10,0,98,0,34,0,20,0
Kamari,Lassiter,Houston Texans,CB,Georgia,22,81,1/23/03,72,180,1,4,1,Zone - CB,89,0,94,0,87,0,91,0,52,0,83,0,70,0,40,0,21,0,65,0,54,0,57,0,67,0,88,0,55,0,30,0,75,0,42,0,93,0,77,0,12,0,16,0,64,0,15,0,81,0,50,0,81,0,30,0,24,0,23,0,15,0,86,0,26,0,73,0,74,0,41,0,35,0,28,0,27,0,Default Stride Loose,0,49,0,62,0,90,0,72,0,35,0,67,0,6,0,11,0,16,0,14,0,35,0,11,0,79,0,27,0,84,0
Kevin,Byard III,Chicago Bears,FS,Mid Tenn St.,32,81,8/17/93,71,212,0,31,9,Zone - S,87,0,87,0,90,0,96,0,73,0,83,0,67,0,64,0,10,0,59,0,78,0,47,0,82,0,83,0,10,0,53,0,79,0,60,0,97,0,72,0,19,0,20,0,55,0,15,0,66,0,12,0,81,0,12,0,33,0,34,0,17,0,81,0,47,0,67,0,85,0,22,0,16,0,33,0,34,0,Default Stride Loose,0,31,0,68,0,88,0,60,0,48,0,80,0,36,0,26,0,31,0,18,0,44,0,26,0,90,0,52,0,77,0
Mekhi,Becton Sr,Los Angeles Chargers,RG,Louisville,26,81,4/18/99,79,363,1,73,5,Power - G,72,0,54,0,80,0,73,0,93,0,86,0,15,0,31,0,12,0,25,0,40,0,12,0,35,0,54,0,5,0,10,0,20,0,92,0,74,0,10,0,20,0,20,0,10,0,79,0,12,0,5,0,81,0,73,0,67,0,78,0,6,0,15,0,10,0,10,0,12,0,12,0,86,0,88,0,83,0,Long Stride Awkward,0,12,0,12,0,71,0,10,0,25,0,42,0,6,0,6,0,6,0,6,0,25,0,15,0,85,0,39,0,15,0
Montez,Sweat,Chicago Bears,LE,Mississippi St.,28,81,9/4/96,78,262,1,98,6,Smaller Speed Rusher - DE,90,0,82,0,86,0,81,0,80,0,75,0,48,0,84,0,12,0,31,0,56,0,45,0,57,0,71,0,33,0,80,0,81,0,84,0,87,0,50,0,16,0,14,0,10,0,16,0,33,0,36,0,81,0,45,0,45,0,45,0,6,0,77,0,74,0,19,0,85,0,39,0,45,0,45,0,45,0,Long Stride Loose,0,40,0,43,0,88,0,41,0,39,0,88,0,6,0,6,0,6,0,6,0,22,0,10,0,88,0,51,0,44,0
Morgan,Moses,New England Patriots,RT,Virginia,34,81,3/3/91,78,320,0,76,11,Power - OT,49,0,54,0,66,0,85,0,89,0,92,0,10,0,20,0,12,0,6,0,45,0,15,0,35,0,45,0,5,0,10,0,20,0,87,0,93,0,10,0,25,0,25,0,10,0,77,0,12,0,5,0,81,0,79,0,75,0,84,0,6,0,15,0,10,0,10,0,28,0,15,0,82,0,78,0,86,0,Default Stride Awkward,0,15,0,15,0,65,0,10,0,30,0,30,0,6,0,6,0,6,0,6,0,30,0,15,0,93,0,20,0,15,0
Nate,Hobbs,Green Bay Packers,CB,Illinois,26,81,6/24/99,73,195,1,21,4,Zone - CB,92,0,88,0,93,0,91,0,65,0,84,0,70,0,56,0,13,0,51,0,58,0,54,0,66,0,86,0,34,0,33,0,67,0,60,0,90,0,75,0,14,0,15,0,74,0,24,0,74,0,41,0,81,0,35,0,35,0,35,0,6,0,84,0,29,0,85,0,78,0,42,0,35,0,35,0,35,0,Default Stride Loose,0,43,0,64,0,91,0,71,0,44,0,58,0,6,0,6,0,6,0,6,0,27,0,13,0,82,0,34,0,83,0
Nolan,Smith Jr,Philadelphia Eagles,LE,Georgia,24,81,1/18/01,74,238,1,3,2,Smaller Speed Rusher - DE,92,0,87,0,93,0,77,0,69,0,78,0,50,0,73,0,21,0,36,0,49,0,43,0,50,0,81,0,11,0,79,0,84,0,78,0,88,0,55,0,20,0,20,0,25,0,23,0,43,0,15,0,81,0,35,0,35,0,35,0,11,0,75,0,70,0,37,0,83,0,19,0,40,0,40,0,40,0,Default Stride Loose,0,20,0,42,0,90,0,54,0,34,0,85,0,11,0,15,0,21,0,15,0,25,0,15,0,84,0,39,0,51,0
Rashod,Bateman,Baltimore Ravens,WR,Minnesota,25,81,11/29/99,73,197,1,7,4,Deep Threat - WR,92,0,88,0,89,0,87,0,60,0,84,0,83,0,29,0,22,0,77,0,74,0,83,0,86,0,86,0,83,0,10,0,25,0,46,0,84,0,80,0,20,0,22,0,50,0,23,0,12,0,81,0,81,0,36,0,24,0,21,0,15,0,17,0,10,0,17,0,34,0,83,0,47,0,34,0,30,0,Long Stride Default,0,82,0,85,0,92,0,71,0,60,0,29,0,10,0,10,0,15,0,10,0,28,0,18,0,90,0,48,0,16,0
Shaq,Thompson,Buffalo Bills,MLB,Washington,31,81,4/21/94,72,230,1,45,10,Field General - MLB,85,0,82,0,83,0,89,0,75,0,87,0,78,0,78,0,17,0,58,0,72,0,67,0,77,0,76,0,15,0,63,0,83,0,89,0,88,0,82,0,20,0,20,0,10,0,25,0,62,0,23,0,81,0,45,0,45,0,45,0,6,0,89,0,52,0,63,0,87,0,35,0,45,0,45,0,45,0,Default,0,33,0,43,0,85,0,76,0,70,0,85,0,6,0,6,0,6,0,6,0,25,0,18,0,87,0,71,0,69,0
T.J.,Edwards,Chicago Bears,ROLB,Wisconsin,29,81,8/12/96,73,242,1,53,6,Pass Coverage - OLB,84,0,81,0,79,0,95,0,72,0,85,0,35,0,74,0,31,0,31,0,65,0,52,0,72,0,75,0,5,0,57,0,81,0,86,0,90,0,30,0,20,0,20,0,10,0,17,0,69,0,5,0,81,0,45,0,45,0,45,0,28,0,85,0,62,0,44,0,92,0,12,0,45,0,45,0,45,0,Default Stride Loose,0,15,0,48,0,85,0,30,0,50,0,89,0,32,0,36,0,39,0,41,0,42,0,33,0,85,0,47,0,73,0
Tyler,Allgeier,Atlanta Falcons,HB,BYU,25,81,4/15/00,71,220,1,25,3,Power Back - HB,89,0,83,0,80,0,85,0,80,0,83,0,84,0,34,0,25,0,89,0,97,0,45,0,67,0,79,0,38,0,17,0,43,0,45,0,91,0,80,0,13,0,18,0,68,0,44,0,17,0,47,0,81,0,65,0,30,0,35,0,16,0,26,0,21,0,19,0,44,0,42,0,41,0,34,0,27,0,Default,0,54,0,43,0,86,0,74,0,80,0,40,0,10,0,15,0,20,0,18,0,30,0,17,0,87,0,86,0,25,0
Tyler,Biadasz,Washington Commanders,C,Wisconsin,27,81,11/20/97,75,316,1,63,5,Agile - C,66,0,64,0,72,0,95,0,85,0,87,0,17,0,36,0,12,0,9,0,28,0,13,0,23,0,56,0,5,0,20,0,47,0,82,0,88,0,14,0,43,0,48,0,8,0,85,0,12,0,6,0,81,0,81,0,84,0,78,0,6,0,29,0,24,0,10,0,34,0,15,0,84,0,88,0,79,0,Default Stride Awkward,0,16,0,15,0,75,0,10,0,18,0,37,0,6,0,6,0,6,0,6,0,21,0,11,0,93,0,28,0,14,0
Adam,Thielen,Carolina Panthers,WR,Minnesota State,35,80,8/22/90,74,195,1,19,12,Slot - WR,90,0,88,0,90,0,90,0,67,0,83,0,85,0,32,0,22,0,77,0,73,0,88,0,90,0,81,0,76,0,10,0,15,0,45,0,87,0,83,0,35,0,34,0,67,0,25,0,10,0,79,0,80,0,35,0,20,0,25,0,29,0,25,0,10,0,15,0,29,0,78,0,52,0,33,0,36,0,Default Stride Loose,0,80,0,92,0,88,0,79,0,68,0,32,0,32,0,37,0,46,0,33,0,50,0,29,0,87,0,56,0,16,0
Ar'Darius,Washington,Baltimore Ravens,FS,TCU,25,80,11/2/99,68,176,1,29,4,Zone - S,87,0,81,0,89,0,86,0,57,0,85,0,67,0,48,0,15,0,50,0,59,0,63,0,71,0,84,0,15,0,30,0,74,0,52,0,85,0,73,0,11,0,10,0,40,0,10,0,79,0,25,0,80,0,35,0,35,0,35,0,15,0,86,0,25,0,62,0,82,0,12,0,35,0,35,0,35,0,Short Stride Loose,0,30,0,71,0,84,0,68,0,33,0,68,0,15,0,20,0,24,0,21,0,27,0,10,0,85,0,30,0,82,0
Azeez,Al-Shaair,Houston Texans,MLB,FAU,28,80,8/4/97,74,228,1,0,6,Run Stopper - MLB,87,0,78,0,80,0,88,0,77,0,84,0,33,0,75,0,13,0,22,0,46,0,48,0,61,0,72,0,9,0,53,0,86,0,82,0,85,0,31,0,20,0,16,0,10,0,17,0,65,0,12,0,80,0,45,0,45,0,45,0,6,0,83,0,58,0,47,0,87,0,18,0,45,0,45,0,45,0,Default Stride Loose,0,17,0,45,0,86,0,33,0,40,0,89,0,6,0,6,0,6,0,6,0,27,0,11,0,87,0,37,0,65,0
Carl,Granderson,New Orleans Saints,LE,Wyoming,28,80,12/18/96,77,261,1,96,6,Run Stopper - DE,84,0,74,0,84,0,81,0,80,0,81,0,40,0,84,0,12,0,26,0,29,0,29,0,38,0,66,0,7,0,81,0,76,0,79,0,89,0,30,0,14,0,18,0,28,0,18,0,33,0,11,0,80,0,45,0,45,0,44,0,6,0,82,0,73,0,26,0,87,0,14,0,45,0,45,0,46,0,Long Stride Loose,0,18,0,30,0,81,0,22,0,35,0,88,0,6,0,6,0,6,0,6,0,24,0,10,0,84,0,31,0,44,0
Christian,Barmore,New England Patriots,DT,Alabama,26,80,7/28/99,77,305,1,90,4,Speed Rusher - DT,75,0,64,0,81,0,78,0,89,0,86,0,25,0,80,0,12,0,20,0,41,0,23,0,37,0,56,0,9,0,84,0,82,0,89,0,91,0,24,0,12,0,11,0,10,0,31,0,17,0,12,0,80,0,45,0,45,0,45,0,6,0,85,0,80,0,13,0,83,0,16,0,45,0,45,0,45,0,Long Stride Loose,0,15,0,25,0,74,0,23,0,30,0,86,0,6,0,6,0,6,0,6,0,24,0,16,0,89,0,32,0,25,0
Dalton,Schultz,Houston Texans,TE,Stanford,29,80,7/11/96,77,244,1,86,7,Possession - TE,84,0,79,0,79,0,93,0,76,0,78,0,76,0,31,0,12,0,63,0,72,0,84,0,89,0,73,0,66,0,10,0,27,0,72,0,93,0,72,0,14,0,16,0,38,0,59,0,12,0,71,0,80,0,60,0,60,0,56,0,5,0,16,0,10,0,12,0,34,0,73,0,65,0,65,0,62,0,Long Stride High and Tight,0,76,0,84,0,82,0,59,0,66,0,29,0,5,0,10,0,15,0,10,0,24,0,10,0,86,0,68,0,15,0
Darious,Williams,Los Angeles Rams,CB,UAB,32,80,3/15/93,69,187,1,31,7,Manto Man - CB,93,0,85,0,90,0,92,0,54,0,85,0,72,0,51,0,10,0,60,0,60,0,56,0,78,0,83,0,10,0,35,0,60,0,49,0,88,0,64,0,13,0,14,0,47,0,17,0,82,0,12,0,80,0,35,0,35,0,35,0,6,0,86,0,32,0,72,0,71,0,30,0,35,0,35,0,35,0,Default Stride Loose,0,22,0,70,0,90,0,60,0,33,0,50,0,6,0,6,0,6,0,6,0,35,0,15,0,81,0,19,0,79,0
Darnell,Wright,Chicago Bears,RT,Tennessee,24,80,8/10/01,78,335,1,58,2,Power - OT,75,0,56,0,72,0,85,0,94,0,81,0,35,0,52,0,12,0,27,0,35,0,23,0,38,0,51,0,11,0,45,0,59,0,93,0,93,0,23,0,14,0,16,0,10,0,84,0,10,0,15,0,80,0,78,0,75,0,82,0,5,0,45,0,57,0,10,0,51,0,15,0,84,0,86,0,82,0,Long Stride Awkward,0,21,0,36,0,72,0,17,0,27,0,48,0,5,0,5,0,5,0,5,0,11,0,10,0,90,0,32,0,15,0
Davon,Godchaux,New Orleans Saints,DT,LSU,30,80,11/11/94,75,330,1,92,8,,64,0,57,0,73,0,82,0,93,0,78,0,37,0,81,0,12,0,12,0,27,0,24,0,35,0,50,0,3,0,71,0,76,0,84,0,88,0,34,0,11,0,12,0,10,0,32,0,22,0,6,0,80,0,45,0,45,0,45,0,6,0,80,0,58,0,10,0,79,0,12,0,45,0,45,0,45,0,Default Stride Awkward,0,14,0,20,0,71,0,20,0,44,0,92,0,6,0,6,0,6,0,6,0,15,0,14,0,86,0,40,0,31,0
Ernest,Jones IV,Seattle Seahawks,MLB,South Carolina,25,80,11/22/99,74,230,1,13,4,Run Stopper - MLB,87,0,72,0,91,0,88,0,74,0,79,0,47,0,77,0,12,0,35,0,62,0,47,0,66,0,73,0,27,0,45,0,87,0,91,0,89,0,60,0,13,0,16,0,10,0,36,0,59,0,32,0,80,0,46,0,46,0,46,0,6,0,80,0,65,0,44,0,89,0,38,0,49,0,49,0,47,0,Default Stride Loose,0,38,0,53,0,86,0,39,0,46,0,92,0,6,0,6,0,6,0,6,0,22,0,15,0,86,0,46,0,62,0
Frankie,Luvu,Washington Commanders,ROLB,Wash. St.,28,80,9/19/96,75,235,1,4,7,Run Stopper - OLB,86,0,81,0,73,0,95,0,83,0,87,0,45,0,77,0,12,0,25,0,48,0,22,0,55,0,72,0,5,0,78,0,86,0,85,0,89,0,52,0,12,0,16,0,10,0,13,0,55,0,5,0,80,0,45,0,45,0,45,0,6,0,88,0,68,0,55,0,87,0,20,0,45,0,45,0,45,0,Default Stride Loose,0,15,0,49,0,85,0,39,0,33,0,80,0,6,0,6,0,6,0,6,0,34,0,15,0,85,0,55,0,64,0
Garrett,Williams,Arizona Cardinals,CB,Syracuse,24,80,6/1/01,70,192,1,21,2,Zone - CB,90,0,90,0,87,0,87,0,63,0,82,0,65,0,57,0,53,0,67,0,55,0,59,0,72,0,90,0,11,0,36,0,72,0,46,0,86,0,73,0,17,0,18,0,67,0,17,0,76,0,14,0,80,0,25,0,34,0,33,0,45,0,83,0,27,0,81,0,77,0,20,0,25,0,34,0,33,0,Default Stride Loose,0,24,0,66,0,88,0,68,0,35,0,65,0,44,0,48,0,52,0,51,0,51,0,35,0,84,0,35,0,83,0
Geno,Smith,Las Vegas Raiders,QB,West Virginia,34,80,10/10/90,75,221,1,7,12,Field General - QB,83,0,80,0,81,0,93,0,58,0,81,0,75,0,25,0,74,0,64,0,59,0,46,0,57,0,73,0,10,0,10,0,12,0,35,0,87,0,64,0,15,0,20,0,15,0,25,0,18,0,20,0,80,0,24,0,20,0,20,0,86,0,18,0,10,0,15,0,30,0,30,0,20,0,15,0,15,0,Long Stride Default,0,30,0,48,0,87,0,66,0,56,0,38,0,85,0,85,0,91,0,90,0,88,0,85,0,87,0,35,0,25,0
Harold,Landry III,New England Patriots,LE,Boston College,29,80,6/5/96,74,252,1,2,7,Smaller Speed Rusher - DE,88,0,84,0,86,0,89,0,78,0,81,0,50,0,82,0,12,0,36,0,47,0,44,0,56,0,71,0,10,0,77,0,82,0,81,0,90,0,52,0,14,0,18,0,15,0,22,0,46,0,15,0,80,0,45,0,45,0,45,0,6,0,77,0,66,0,39,0,86,0,12,0,45,0,45,0,45,0,Long Stride Loose,0,20,0,52,0,85,0,44,0,36,0,87,0,6,0,6,0,6,0,6,0,23,0,15,0,88,0,36,0,56,0
Hjalte,Froholdt,Arizona Cardinals,C,Arkansas,29,80,8/20/96,77,310,1,72,6,Power - C,66,0,66,0,69,0,81,0,91,0,86,0,21,0,42,0,12,0,14,0,30,0,25,0,42,0,55,0,12,0,21,0,30,0,82,0,89,0,19,0,20,0,30,0,10,0,86,0,11,0,16,0,80,0,76,0,75,0,77,0,6,0,45,0,28,0,10,0,39,0,22,0,83,0,80,0,85,0,Default Stride Awkward,0,21,0,30,0,71,0,10,0,21,0,44,0,6,0,6,0,6,0,6,0,10,0,10,0,86,0,28,0,12,0
Ikem,Ekwonu,Carolina Panthers,LT,N.C. State,24,80,10/31/00,76,320,0,79,3,Power - OT,78,0,57,0,72,0,88,0,93,0,76,0,16,0,44,0,14,0,17,0,40,0,14,0,32,0,56,0,5,0,35,0,55,0,93,0,93,0,10,0,23,0,27,0,10,0,86,0,12,0,5,0,80,0,75,0,69,0,82,0,6,0,35,0,42,0,10,0,45,0,12,0,86,0,88,0,84,0,Default Stride Awkward,0,10,0,15,0,75,0,10,0,30,0,45,0,6,0,6,0,6,0,6,0,23,0,11,0,97,0,28,0,14,0
Isaac,Seumalo,Pittsburgh Steelers,LG,Oregon State,31,80,10/29/93,76,303,1,73,9,Power - G,72,0,67,0,66,0,87,0,84,0,87,0,10,0,35,0,12,0,8,0,29,0,10,0,20,0,53,0,5,0,30,0,48,0,87,0,84,0,10,0,21,0,22,0,10,0,83,0,15,0,5,0,80,0,78,0,72,0,84,0,6,0,30,0,40,0,10,0,31,0,12,0,81,0,79,0,83,0,Default Stride Awkward,0,10,0,12,0,69,0,10,0,10,0,33,0,6,0,6,0,6,0,6,0,24,0,10,0,81,0,20,0,20,0
Isaiah,Likely,Baltimore Ravens,TE,Coastal Carolina,25,80,4/18/00,76,241,1,80,3,Vertical Threat - TE,87,0,81,0,86,0,87,0,66,0,82,0,82,0,33,0,28,0,68,0,74,0,79,0,89,0,76,0,65,0,30,0,31,0,54,0,90,0,78,0,12,0,18,0,35,0,54,0,25,0,71,0,80,0,53,0,52,0,49,0,15,0,36,0,20,0,34,0,36,0,74,0,64,0,63,0,60,0,Long Stride Default,0,74,0,81,0,83,0,70,0,74,0,36,0,11,0,15,0,21,0,24,0,24,0,13,0,88,0,67,0,30,0
J.K.,Scott,Los Angeles Chargers,P,Alabama,28,80,10/30/96,77,208,1,16,7,Power - KP,78,0,69,0,75,0,89,0,51,0,70,0,13,0,20,0,20,0,9,0,36,0,15,0,21,0,61,0,15,0,10,0,16,0,18,0,91,0,17,0,80,0,95,0,10,0,16,0,12,0,15,0,80,0,18,0,18,0,18,0,21,0,18,0,10,0,10,0,29,0,15,0,17,0,17,0,17,0,Default Stride Loose,0,15,0,15,0,75,0,10,0,10,0,30,0,22,0,27,0,32,0,25,0,41,0,24,0,67,0,11,0,15,0
Jauan,Jennings,San Francisco 49ers,WR,Tennessee,28,80,7/10/97,75,212,1,15,5,Physical - WR,87,0,78,0,95,0,84,0,78,0,88,0,86,0,30,0,51,0,84,0,73,0,86,0,89,0,76,0,75,0,10,0,31,0,59,0,88,0,78,0,17,0,18,0,33,0,45,0,11,0,79,0,80,0,34,0,20,0,25,0,42,0,14,0,10,0,21,0,33,0,81,0,67,0,40,0,40,0,Long Stride Default,0,82,0,88,0,88,0,69,0,77,0,30,0,45,0,51,0,56,0,51,0,68,0,48,0,78,0,66,0,17,0
Jaylen,Warren,Pittsburgh Steelers,HB,Oklahoma St.,26,80,11/1/98,68,215,1,30,3,Elusive Back - HB,94,0,80,0,74,0,83,0,74,0,82,0,86,0,26,0,24,0,84,0,91,0,63,0,71,0,83,0,56,0,12,0,23,0,52,0,88,0,86,0,20,0,21,0,66,0,48,0,14,0,58,0,80,0,56,0,29,0,28,0,15,0,20,0,11,0,16,0,34,0,59,0,50,0,37,0,37,0,Short Stride High and Tight,0,61,0,59,0,90,0,82,0,75,0,34,0,18,0,21,0,24,0,19,0,27,0,17,0,86,0,74,0,19,0
